GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,EFG_PCT,FTA_RATE,TOV_PCT,OREB_PCT,OPP_EFG_PCT,OPP_FTA_RATE,OPP_TOV_PCT,OPP_OREB_PCT,GAME_DATE,OFF_RATING,DEF_RATING,NET_RATING,OPP_TEAM_ID,OPP_TEAM_NAME,OPP_TEAM_ABBREVIATION,OPP_TEAM_CITY,OPP_OFF_RATING,OPP_DEF_RATING,OPP_NET_RATING,PTS_DIFF
0021600385,1610612740,Pelicans,NOP,New Orleans,240:00,0.482,0.329,0.156,0.22,0.431,0.276,0.117,0.137,2016-12-15,99.7,92.6,7.1,1610612754,Pacers,IND,Indiana,92.6,99.7,-7.1,7.0
0021600386,1610612757,Trail Blazers,POR,Portland,240:00,0.511,0.409,0.136,0.326,0.601,0.417,0.137,0.161,2016-12-15,116.7,120.7,-4.0,1610612743,Nuggets,DEN,Denver,120.7,116.7,4.0,-12.0
0021600387,1610612759,Spurs,SAS,San Antonio,240:00,0.561,0.351,0.207,0.273,0.459,0.212,0.146,0.212,2016-12-15,110.9,95.9,15.0,1610612756,Suns,PHX,Phoenix,95.9,110.9,-15.0,15.0
0021600388,1610612752,Knicks,NYK,New York,240:00,0.435,0.204,0.13,0.25,0.516,0.083,0.167,0.3,2016-12-15,89.7,101.5,-11.8,1610612744,Warriors,GSW,Golden State,101.5,89.7,11.8,-13.0
0021600389,1610612764,Wizards,WAS,Washington,240:00,0.649,0.351,0.065,0.091,0.547,0.244,0.096,0.233,2016-12-16,132.8,114.6,18.2,1610612765,Pistons,DET,Detroit,114.6,132.8,-18.2,14.0
0021600390,1610612753,Magic,ORL,Orlando,240:00,0.438,0.433,0.064,0.25,0.536,0.313,0.161,0.143,2016-12-16,107.8,105.3,2.5,1610612751,Nets,BKN,Brooklyn,105.3,107.8,-2.5,7.0
0021600391,1610612766,Hornets,CHA,Charlotte,240:00,0.371,0.196,0.118,0.281,0.494,0.333,0.133,0.119,2016-12-16,86.8,98.5,-11.7,1610612738,Celtics,BOS,Boston,98.5,86.8,11.7,-8.0
0021600392,1610612761,Raptors,TOR,Toronto,240:00,0.605,0.302,0.101,0.216,0.599,0.372,0.141,0.429,2016-12-16,121.7,126.2,-4.5,1610612737,Hawks,ATL,Atlanta,126.2,121.7,4.5,-4.0
0021600393,1610612749,Bucks,MIL,Milwaukee,240:00,0.524,0.159,0.135,0.262,0.332,0.163,0.131,0.311,2016-12-16,107.1,75.3,31.8,1610612741,Bulls,CHI,Chicago,75.3,107.1,-31.8,26.0
0021600394,1610612758,Kings,SAC,Sacramento,240:00,0.431,0.463,0.126,0.277,0.409,0.468,0.14,0.289,2016-12-16,100.8,99.1,1.7,1610612763,Grizzlies,MEM,Memphis,99.1,100.8,-1.7,4.0
0021600395,1610612740,Pelicans,NOP,New Orleans,240:00,0.454,0.204,0.105,0.228,0.574,0.202,0.135,0.277,2016-12-16,95.4,118.0,-22.6,1610612745,Rockets,HOU,Houston,118.0,95.4,22.6,-22.0
0021600396,1610612755,76ers,PHI,Philadelphia,240:00,0.398,0.273,0.171,0.296,0.513,0.278,0.199,0.2,2016-12-16,89.4,99.3,-9.9,1610612747,Lakers,LAL,Los Angeles,99.3,89.4,9.9,-11.0
0021600397,1610612748,Heat,MIA,Miami,240:00,0.441,0.269,0.06,0.189,0.476,0.349,0.101,0.159,2016-12-16,98.0,103.3,-5.3,1610612746,Clippers,LAC,LA,103.3,98.0,5.3,-4.0
0021600398,1610612762,Jazz,UTA,Utah,240:00,0.631,0.415,0.189,0.286,0.532,0.273,0.081,0.175,2016-12-16,121.3,116.0,5.4,1610612742,Mavericks,DAL,Dallas,116.0,121.3,-5.4,3.0
0021600399,1610612756,Suns,PHX,Phoenix,240:00,0.478,0.222,0.179,0.333,0.549,0.42,0.14,0.27,2016-12-17,100.2,114.0,-13.8,1610612760,Thunder,OKC,Oklahoma City,114.0,100.2,13.8,-13.0
0021600400,1610612754,Pacers,IND,Indiana,240:00,0.518,0.301,0.096,0.231,0.44,0.262,0.097,0.192,2016-12-17,111.7,97.1,14.6,1610612765,Pistons,DET,Detroit,97.1,111.7,-14.6,15.0
0021600401,1610612766,Hornets,CHA,Charlotte,240:00,0.557,0.148,0.122,0.156,0.523,0.186,0.125,0.2,2016-12-17,108.4,103.1,5.3,1610612737,Hawks,ATL,Atlanta,103.1,108.4,-5.3,8.0
0021600402,1610612747,Lakers,LAL,Los Angeles,240:00,0.57,0.151,0.128,0.233,0.601,0.202,0.085,0.262,2016-12-17,115.2,126.7,-11.5,1610612739,Cavaliers,CLE,Cleveland,126.7,115.2,11.5,-11.0
0021600403,1610612750,Timberwolves,MIN,Minnesota,265:00,0.484,0.293,0.195,0.26,0.495,0.208,0.152,0.192,2016-12-17,96.6,99.3,-2.7,1610612745,Rockets,HOU,Houston,99.3,96.6,2.7,-2.0
0021600404,1610612752,Knicks,NYK,New York,240:00,0.488,0.488,0.129,0.231,0.611,0.322,0.098,0.297,2016-12-17,112.7,124.8,-12.1,1610612743,Nuggets,DEN,Denver,124.8,112.7,12.1,-13.0
0021600405,1610612757,Trail Blazers,POR,Portland,240:00,0.442,0.233,0.111,0.13,0.667,0.299,0.144,0.273,2016-12-17,91.1,129.3,-38.2,1610612744,Warriors,GSW,Golden State,129.3,91.1,38.2,-45.0
0021600406,1610612764,Wizards,WAS,Washington,240:00,0.593,0.37,0.15,0.243,0.534,0.276,0.149,0.333,2016-12-18,116.8,109.4,7.4,1610612746,Clippers,LAC,LA,109.4,116.8,-7.4,7.0
0021600407,1610612762,Jazz,UTA,Utah,240:00,0.515,0.379,0.172,0.147,0.312,0.194,0.118,0.339,2016-12-18,94.3,78.6,15.7,1610612763,Grizzlies,MEM,Memphis,78.6,94.3,-15.7,9.0
0021600408,1610612755,76ers,PHI,Philadelphia,240:00,0.5,0.261,0.166,0.265,0.519,0.383,0.154,0.171,2016-12-18,105.8,103.2,2.5,1610612751,Nets,BKN,Brooklyn,103.2,105.8,-2.5,1.0
0021600409,1610612761,Raptors,TOR,Toronto,240:00,0.534,0.241,0.113,0.238,0.428,0.108,0.206,0.213,2016-12-18,112.1,81.5,30.6,1610612753,Magic,ORL,Orlando,81.5,112.1,-30.6,30.0
0021600410,1610612748,Heat,MIA,Miami,240:00,0.587,0.362,0.237,0.188,0.506,0.211,0.13,0.239,2016-12-18,97.9,104.6,-6.7,1610612738,Celtics,BOS,Boston,104.6,97.9,6.7,-10.0
0021600411,1610612758,Kings,SAC,Sacramento,240:00,0.447,0.224,0.171,0.136,0.526,0.286,0.12,0.143,2016-12-18,84.5,108.0,-23.5,1610612742,Mavericks,DAL,Dallas,108.0,84.5,23.5,-20.0
0021600412,1610612759,Spurs,SAS,San Antonio,240:00,0.552,0.256,0.143,0.293,0.517,0.157,0.121,0.178,2016-12-18,115.7,100.8,14.8,1610612740,Pelicans,NOP,New Orleans,100.8,115.7,-14.8,13.0
0021600413,1610612764,Wizards,WAS,Washington,240:00,0.477,0.295,0.149,0.304,0.511,0.241,0.147,0.205,2016-12-19,104.5,104.7,-0.1,1610612754,Pacers,IND,Indiana,104.7,104.5,0.1,-2.0
0021600414,1610612765,Pistons,DET,Detroit,240:00,0.428,0.157,0.123,0.213,0.646,0.085,0.146,0.29,2016-12-19,91.4,126.9,-35.5,1610612741,Bulls,CHI,Chicago,126.9,91.4,35.5,-31.0
0021600415,1610612760,Thunder,OKC,Oklahoma City,240:00,0.506,0.299,0.126,0.333,0.607,0.32,0.157,0.147,2016-12-19,113.2,115.1,-2.0,1610612737,Hawks,ATL,Atlanta,115.1,113.2,2.0,-2.0
0021600416,1610612756,Suns,PHX,Phoenix,240:00,0.506,0.427,0.16,0.211,0.529,0.291,0.181,0.297,2016-12-19,101.5,109.5,-8.0,1610612750,Timberwolves,MIN,Minnesota,109.5,101.5,8.0,-7.0
0021600417,1610612743,Nuggets,DEN,Denver,240:00,0.644,0.225,0.129,0.219,0.625,0.113,0.13,0.105,2016-12-19,125.9,116.4,9.6,1610612742,Mavericks,DAL,Dallas,116.4,125.9,-9.6,10.0
0021600418,1610612755,76ers,PHI,Philadelphia,240:00,0.47,0.256,0.132,0.13,0.484,0.28,0.119,0.302,2016-12-20,94.7,107.5,-12.9,1610612740,Pelicans,NOP,New Orleans,107.5,94.7,12.9,-15.0
0021600419,1610612747,Lakers,LAL,Los Angeles,240:00,0.578,0.122,0.124,0.263,0.516,0.255,0.101,0.348,2016-12-20,116.7,118.7,-2.0,1610612766,Hornets,CHA,Charlotte,118.7,116.7,2.0,-4.0
0021600420,1610612761,Raptors,TOR,Toronto,240:00,0.505,0.341,0.123,0.24,0.451,0.308,0.16,0.28,2016-12-20,109.8,97.8,12.0,1610612751,Nets,BKN,Brooklyn,97.8,109.8,-12.0,12.0
0021600421,1610612752,Knicks,NYK,New York,240:00,0.574,0.239,0.139,0.108,0.462,0.363,0.087,0.212,2016-12-20,109.0,107.2,1.8,1610612754,Pacers,IND,Indiana,107.2,109.0,-1.8,7.0
0021600422,1610612753,Magic,ORL,Orlando,290:00,0.548,0.295,0.089,0.133,0.519,0.241,0.098,0.18,2016-12-20,110.0,106.2,3.8,1610612748,Heat,MIA,Miami,106.2,110.0,-3.8,6.0
0021600423,1610612749,Bucks,MIL,Milwaukee,265:00,0.5,0.333,0.145,0.244,0.5,0.297,0.096,0.184,2016-12-20,104.1,109.7,-5.7,1610612739,Cavaliers,CLE,Cleveland,109.7,104.1,5.7,-6.0
0021600424,1610612763,Grizzlies,MEM,Memphis,265:00,0.468,0.277,0.128,0.34,0.481,0.469,0.127,0.186,2016-12-20,107.5,109.0,-1.6,1610612738,Celtics,BOS,Boston,109.0,107.5,1.6,-3.0
0021600425,1610612759,Spurs,SAS,San Antonio,240:00,0.545,0.325,0.196,0.244,0.413,0.293,0.169,0.377,2016-12-20,105.2,99.1,6.0,1610612745,Rockets,HOU,Houston,99.1,105.2,-6.0,2.0
0021600426,1610612746,Clippers,LAC,LA,240:00,0.64,0.151,0.13,0.139,0.494,0.222,0.134,0.319,2016-12-20,119.3,105.4,14.0,1610612743,Nuggets,DEN,Denver,105.4,119.3,-14.0,17.0
0021600427,1610612762,Jazz,UTA,Utah,240:00,0.414,0.263,0.235,0.196,0.494,0.189,0.102,0.209,2016-12-20,75.7,105.6,-29.9,1610612744,Warriors,GSW,Golden State,105.6,75.7,29.9,-30.0
0021600428,1610612758,Kings,SAC,Sacramento,240:00,0.625,0.597,0.103,0.133,0.535,0.465,0.092,0.357,2016-12-20,130.0,124.0,6.0,1610612757,Trail Blazers,POR,Portland,124.0,130.0,-6.0,5.0
0021600429,1610612749,Bucks,MIL,Milwaukee,240:00,0.526,0.377,0.097,0.154,0.58,0.218,0.122,0.214,2016-12-21,110.0,114.9,-4.9,1610612739,Cavaliers,CLE,Cleveland,114.9,110.0,4.9,-11.0
0021600430,1610612750,Timberwolves,MIN,Minnesota,240:00,0.476,0.169,0.186,0.357,0.457,0.159,0.111,0.178,2016-12-21,100.9,93.6,7.3,1610612737,Hawks,ATL,Atlanta,93.6,100.9,-7.3,8.0
0021600431,1610612763,Grizzlies,MEM,Memphis,240:00,0.5,0.232,0.097,0.163,0.403,0.514,0.178,0.244,2016-12-21,106.1,90.3,15.8,1610612765,Pistons,DET,Detroit,90.3,106.1,-15.8,12.0
0021600432,1610612764,Wizards,WAS,Washington,240:00,0.543,0.305,0.103,0.158,0.432,0.2,0.148,0.309,2016-12-21,110.3,95.7,14.6,1610612741,Bulls,CHI,Chicago,95.7,110.3,-14.6,10.0
0021600433,1610612760,Thunder,OKC,Oklahoma City,240:00,0.574,0.273,0.105,0.325,0.523,0.261,0.089,0.143,2016-12-21,126.6,108.8,17.8,1610612740,Pelicans,NOP,New Orleans,108.8,126.6,-17.8,11.0
0021600434,1610612762,Jazz,UTA,Utah,240:00,0.507,0.297,0.125,0.175,0.527,0.324,0.126,0.182,2016-12-21,106.1,107.4,-1.3,1610612758,Kings,SAC,Sacramento,107.4,106.1,1.3,-1.0
0021600435,1610612756,Suns,PHX,Phoenix,240:00,0.522,0.215,0.093,0.333,0.64,0.302,0.119,0.231,2016-12-21,114.7,124.5,-9.8,1610612745,Rockets,HOU,Houston,124.5,114.7,9.8,-14.0
0021600436,1610612757,Trail Blazers,POR,Portland,240:00,0.514,0.389,0.184,0.243,0.464,0.277,0.117,0.227,2016-12-21,102.9,102.0,0.9,1610612742,Mavericks,DAL,Dallas,102.0,102.9,-0.9,-1.0
0021600437,1610612744,Warriors,GSW,Golden State,240:00,0.51,0.135,0.116,0.22,0.517,0.186,0.232,0.149,2016-12-22,104.3,90.1,14.2,1610612751,Nets,BKN,Brooklyn,90.1,104.3,-14.2,16.0
0021600438,1610612753,Magic,ORL,Orlando,240:00,0.461,0.178,0.155,0.227,0.474,0.177,0.149,0.367,2016-12-22,92.2,105.5,-13.3,1610612752,Knicks,NYK,New York,105.5,92.2,13.3,-11.0
0021600439,1610612748,Heat,MIA,Miami,240:00,0.601,0.25,0.135,0.244,0.522,0.167,0.138,0.196,2016-12-22,119.5,105.3,14.2,1610612747,Lakers,LAL,Los Angeles,105.3,119.5,-14.2,8.0
0021600440,1610612754,Pacers,IND,Indiana,240:00,0.47,0.354,0.18,0.186,0.467,0.293,0.095,0.176,2016-12-22,96.4,103.9,-7.5,1610612738,Celtics,BOS,Boston,103.9,96.4,7.5,-7.0
0021600441,1610612759,Spurs,SAS,San Antonio,240:00,0.435,0.272,0.133,0.346,0.536,0.265,0.122,0.14,2016-12-22,103.1,107.4,-4.4,1610612746,Clippers,LAC,LA,107.4,103.1,4.4,-5.0
0021600442,1610612741,Bulls,CHI,Chicago,240:00,0.432,0.104,0.097,0.321,0.47,0.333,0.106,0.255,2016-12-23,98.5,109.2,-10.7,1610612766,Hornets,CHA,Charlotte,109.2,98.5,10.7,-12.0
0021600443,1610612753,Magic,ORL,Orlando,240:00,0.567,0.157,0.137,0.171,0.402,0.276,0.174,0.231,2016-12-23,106.7,86.9,19.8,1610612747,Lakers,LAL,Los Angeles,86.9,106.7,-19.8,19.0
0021600444,1610612739,Cavaliers,CLE,Cleveland,240:00,0.495,0.242,0.1,0.229,0.494,0.212,0.181,0.149,2016-12-23,108.6,94.4,14.3,1610612751,Nets,BKN,Brooklyn,94.4,108.6,-14.3,20.0
0021600445,1610612760,Thunder,OKC,Oklahoma City,240:00,0.581,0.45,0.132,0.256,0.489,0.28,0.121,0.227,2016-12-23,118.4,104.2,14.1,1610612738,Celtics,BOS,Boston,104.2,118.4,-14.1,5.0
0021600446,1610612744,Warriors,GSW,Golden State,240:00,0.63,0.312,0.216,0.114,0.565,0.329,0.132,0.119,2016-12-23,111.7,106.3,5.4,1610612765,Pistons,DET,Detroit,106.3,111.7,-5.4,6.0
0021600447,1610612764,Wizards,WAS,Washington,240:00,0.513,0.228,0.155,0.132,0.619,0.338,0.125,0.242,2016-12-23,99.1,128.3,-29.2,1610612749,Bucks,MIL,Milwaukee,128.3,99.1,29.2,-27.0
0021600448,1610612763,Grizzlies,MEM,Memphis,240:00,0.586,0.309,0.126,0.231,0.539,0.169,0.141,0.256,2016-12-23,121.1,109.4,11.6,1610612745,Rockets,HOU,Houston,109.4,121.1,-11.6,6.0
0021600449,1610612740,Pelicans,NOP,New Orleans,240:00,0.433,0.236,0.103,0.186,0.46,0.149,0.172,0.216,2016-12-23,93.6,88.1,5.5,1610612748,Heat,MIA,Miami,88.1,93.6,-5.5,4.0
0021600450,1610612758,Kings,SAC,Sacramento,240:00,0.619,0.175,0.121,0.167,0.532,0.329,0.142,0.3,2016-12-23,119.6,114.8,4.7,1610612750,Timberwolves,MIN,Minnesota,114.8,119.6,-4.7,4.0
0021600451,1610612743,Nuggets,DEN,Denver,240:00,0.526,0.449,0.148,0.184,0.477,0.384,0.08,0.188,2016-12-23,106.5,109.5,-3.0,1610612737,Hawks,ATL,Atlanta,109.5,106.5,3.0,-1.0
0021600452,1610612762,Jazz,UTA,Utah,240:00,0.506,0.266,0.185,0.225,0.58,0.185,0.108,0.139,2016-12-23,100.8,112.3,-11.5,1610612761,Raptors,TOR,Toronto,112.3,100.8,11.5,-6.0
0021600453,1610612756,Suns,PHX,Phoenix,240:00,0.608,0.468,0.192,0.355,0.584,0.265,0.191,0.2,2016-12-23,118.0,110.8,7.1,1610612755,76ers,PHI,Philadelphia,110.8,118.0,-7.1,7.0
0021600454,1610612759,Spurs,SAS,San Antonio,240:00,0.577,0.269,0.139,0.361,0.519,0.203,0.183,0.238,2016-12-23,127.6,96.7,30.8,1610612757,Trail Blazers,POR,Portland,96.7,127.6,-30.8,20.0
0021600455,1610612746,Clippers,LAC,LA,240:00,0.547,0.149,0.215,0.176,0.466,0.172,0.131,0.286,2016-12-23,94.8,98.3,-3.5,1610612742,Mavericks,DAL,Dallas,98.3,94.8,3.5,-2.0
0021600456,1610612752,Knicks,NYK,New York,240:00,0.517,0.31,0.172,0.386,0.559,0.215,0.072,0.273,2016-12-25,115.3,122.9,-7.6,1610612738,Celtics,BOS,Boston,122.9,115.3,7.6,-5.0
0021600457,1610612744,Warriors,GSW,Golden State,240:00,0.539,0.377,0.191,0.161,0.453,0.337,0.116,0.327,2016-12-25,103.1,105.7,-2.7,1610612739,Cavaliers,CLE,Cleveland,105.7,103.1,2.7,-1.0
0021600458,1610612759,Spurs,SAS,San Antonio,240:00,0.618,0.224,0.136,0.314,0.494,0.233,0.148,0.304,2016-12-25,124.8,105.5,19.3,1610612741,Bulls,CHI,Chicago,105.5,124.8,-19.3,19.0
0021600459,1610612760,Thunder,OKC,Oklahoma City,240:00,0.561,0.293,0.152,0.265,0.494,0.277,0.137,0.25,2016-12-25,113.6,105.1,8.5,1610612750,Timberwolves,MIN,Minnesota,105.1,113.6,-8.5,12.0
0021600460,1610612747,Lakers,LAL,Los Angeles,240:00,0.524,0.357,0.143,0.289,0.494,0.259,0.159,0.222,2016-12-25,113.0,101.3,11.7,1610612746,Clippers,LAC,LA,101.3,113.0,-11.7,9.0
0021600461,1610612764,Wizards,WAS,Washington,240:00,0.582,0.253,0.174,0.189,0.494,0.264,0.141,0.267,2016-12-26,109.4,102.9,6.5,1610612749,Bucks,MIL,Milwaukee,102.9,109.4,-6.5,5.0
0021600462,1610612753,Magic,ORL,Orlando,240:00,0.587,0.186,0.096,0.2,0.526,0.368,0.066,0.079,2016-12-26,119.1,111.7,7.4,1610612763,Grizzlies,MEM,Memphis,111.7,119.1,-7.4,10.0
0021600463,1610612766,Hornets,CHA,Charlotte,240:00,0.511,0.266,0.106,0.255,0.633,0.413,0.151,0.111,2016-12-26,113.5,120.4,-7.0,1610612751,Nets,BKN,Brooklyn,120.4,113.5,7.0,-2.0
0021600464,1610612765,Pistons,DET,Detroit,240:00,0.533,0.163,0.119,0.213,0.449,0.291,0.218,0.222,2016-12-26,105.4,89.0,16.4,1610612739,Cavaliers,CLE,Cleveland,89.0,105.4,-16.4,16.0
0021600465,1610612754,Pacers,IND,Indiana,240:00,0.475,0.123,0.173,0.22,0.422,0.337,0.15,0.34,2016-12-26,92.0,96.4,-4.5,1610612741,Bulls,CHI,Chicago,96.4,92.0,4.5,-5.0
0021600466,1610612740,Pelicans,NOP,New Orleans,240:00,0.614,0.429,0.123,0.152,0.58,0.293,0.12,0.1,2016-12-26,124.4,113.4,11.0,1610612742,Mavericks,DAL,Dallas,113.4,124.4,-11.0,7.0
0021600467,1610612756,Suns,PHX,Phoenix,240:00,0.46,0.267,0.164,0.302,0.582,0.326,0.174,0.213,2016-12-26,99.2,113.7,-14.5,1610612745,Rockets,HOU,Houston,113.7,99.2,14.5,-16.0
0021600468,1610612750,Timberwolves,MIN,Minnesota,240:00,0.543,0.22,0.16,0.275,0.47,0.205,0.205,0.37,2016-12-26,110.7,97.3,13.4,1610612737,Hawks,ATL,Atlanta,97.3,110.7,-13.4,14.0
0021600469,1610612761,Raptors,TOR,Toronto,240:00,0.4,0.253,0.116,0.246,0.47,0.217,0.184,0.224,2016-12-26,91.7,92.9,-1.2,1610612757,Trail Blazers,POR,Portland,92.9,91.7,1.2,4.0
0021600470,1610612746,Clippers,LAC,LA,240:00,0.518,0.238,0.128,0.091,0.506,0.341,0.161,0.244,2016-12-26,100.2,106.7,-6.5,1610612743,Nuggets,DEN,Denver,106.7,100.2,6.5,-4.0
0021600471,1610612758,Kings,SAC,Sacramento,240:00,0.489,0.241,0.186,0.302,0.551,0.228,0.218,0.216,2016-12-26,99.8,99.1,0.7,1610612755,76ers,PHI,Philadelphia,99.1,99.8,-0.7,2.0
0021600472,1610612763,Grizzlies,MEM,Memphis,240:00,0.472,0.33,0.111,0.283,0.553,0.247,0.183,0.368,2016-12-27,104.3,115.0,-10.7,1610612738,Celtics,BOS,Boston,115.0,104.3,10.7,-10.0
0021600473,1610612760,Thunder,OKC,Oklahoma City,240:00,0.543,0.305,0.177,0.378,0.482,0.256,0.136,0.22,2016-12-27,110.4,98.7,11.7,1610612748,Heat,MIA,Miami,98.7,110.4,-11.7,12.0
0021600474,1610612745,Rockets,HOU,Houston,240:00,0.635,0.359,0.175,0.278,0.5,0.287,0.104,0.245,2016-12-27,126.4,111.5,14.9,1610612742,Mavericks,DAL,Dallas,111.5,126.4,-14.9,16.0
0021600475,1610612762,Jazz,UTA,Utah,240:00,0.567,0.32,0.218,0.359,0.494,0.265,0.171,0.375,2016-12-27,111.4,106.7,4.7,1610612747,Lakers,LAL,Los Angeles,106.7,111.4,-4.7,2.0
0021600476,1610612764,Wizards,WAS,Washington,240:00,0.538,0.474,0.185,0.341,0.513,0.367,0.13,0.114,2016-12-28,114.1,105.3,8.9,1610612754,Pacers,IND,Indiana,105.3,114.1,-8.9,6.0
0021600477,1610612753,Magic,ORL,Orlando,240:00,0.541,0.116,0.138,0.2,0.607,0.226,0.145,0.294,2016-12-28,107.0,124.5,-17.5,1610612766,Hornets,CHA,Charlotte,124.5,107.0,17.5,-19.0
0021600478,1610612752,Knicks,NYK,New York,265:00,0.414,0.28,0.166,0.269,0.401,0.267,0.135,0.293,2016-12-28,90.4,92.0,-1.6,1610612737,Hawks,ATL,Atlanta,92.0,90.4,1.6,-4.0
0021600479,1610612749,Bucks,MIL,Milwaukee,240:00,0.637,0.19,0.074,0.083,0.477,0.182,0.116,0.239,2016-12-28,125.2,98.9,26.3,1610612765,Pistons,DET,Detroit,98.9,125.2,-26.3,25.0
0021600480,1610612741,Bulls,CHI,Chicago,240:00,0.415,0.33,0.177,0.378,0.506,0.186,0.16,0.196,2016-12-28,99.3,99.0,0.3,1610612751,Nets,BKN,Brooklyn,99.0,99.3,-0.3,2.0
0021600481,1610612740,Pelicans,NOP,New Orleans,240:00,0.517,0.241,0.073,0.16,0.452,0.191,0.131,0.302,2016-12-28,107.1,99.1,8.0,1610612746,Clippers,LAC,LA,99.1,107.1,-8.0,4.0
0021600482,1610612759,Spurs,SAS,San Antonio,240:00,0.569,0.287,0.163,0.381,0.534,0.324,0.221,0.189,2016-12-28,121.4,98.4,23.0,1610612756,Suns,PHX,Phoenix,98.4,121.4,-23.0,21.0
0021600483,1610612750,Timberwolves,MIN,Minnesota,240:00,0.484,0.181,0.086,0.348,0.58,0.173,0.159,0.229,2016-12-28,110.2,111.5,-1.3,1610612743,Nuggets,DEN,Denver,111.5,110.2,1.3,-2.0
0021600484,1610612758,Kings,SAC,Sacramento,240:00,0.449,0.291,0.117,0.13,0.554,0.297,0.169,0.132,2016-12-28,94.6,107.7,-13.2,1610612757,Trail Blazers,POR,Portland,107.7,94.6,13.2,-13.0
0021600485,1610612761,Raptors,TOR,Toronto,240:00,0.451,0.214,0.07,0.311,0.654,0.222,0.2,0.257,2016-12-28,110.3,121.1,-10.8,1610612744,Warriors,GSW,Golden State,121.1,110.3,10.8,-10.0
0021600486,1610612748,Heat,MIA,Miami,240:00,0.463,0.159,0.169,0.085,0.414,0.194,0.091,0.208,2016-12-29,81.4,92.0,-10.6,1610612766,Hornets,CHA,Charlotte,92.0,81.4,10.6,-9.0
0021600487,1610612760,Thunder,OKC,Oklahoma City,240:00,0.365,0.514,0.198,0.333,0.604,0.244,0.149,0.306,2016-12-29,83.6,121.5,-38.0,1610612763,Grizzlies,MEM,Memphis,121.5,83.6,38.0,-34.0
0021600488,1610612739,Cavaliers,CLE,Cleveland,240:00,0.602,0.398,0.176,0.361,0.576,0.247,0.111,0.154,2016-12-29,121.0,118.9,2.0,1610612738,Celtics,BOS,Boston,118.9,121.0,-2.0,6.0
0021600489,1610612762,Jazz,UTA,Utah,240:00,0.582,0.384,0.164,0.243,0.437,0.092,0.171,0.277,2016-12-29,109.5,88.8,20.8,1610612755,76ers,PHI,Philadelphia,88.8,109.5,-20.8,17.0
0021600490,1610612761,Raptors,TOR,Toronto,240:00,0.447,0.387,0.194,0.205,0.5,0.277,0.198,0.261,2016-12-29,93.1,97.9,-4.8,1610612756,Suns,PHX,Phoenix,97.9,93.1,4.8,-8.0
0021600491,1610612747,Lakers,LAL,Los Angeles,240:00,0.522,0.368,0.172,0.179,0.584,0.182,0.189,0.27,2016-12-29,102.3,112.0,-9.7,1610612742,Mavericks,DAL,Dallas,112.0,102.3,9.7,-12.0
0021600492,1610612754,Pacers,IND,Indiana,240:00,0.525,0.37,0.113,0.2,0.452,0.369,0.136,0.306,2016-12-30,114.2,105.6,8.6,1610612741,Bulls,CHI,Chicago,105.6,114.2,-8.6,10.0
0021600493,1610612764,Wizards,WAS,Washington,240:00,0.633,0.169,0.198,0.235,0.5,0.338,0.21,0.143,2016-12-30,116.6,95.0,21.6,1610612751,Nets,BKN,Brooklyn,95.0,116.6,-21.6,23.0
0021600494,1610612748,Heat,MIA,Miami,240:00,0.594,0.111,0.123,0.265,0.628,0.392,0.146,0.143,2016-12-30,117.0,122.2,-5.1,1610612738,Celtics,BOS,Boston,122.2,117.0,5.1,-3.0
0021600495,1610612752,Knicks,NYK,New York,240:00,0.414,0.172,0.135,0.2,0.518,0.2,0.126,0.048,2016-12-30,88.4,100.5,-12.1,1610612740,Pelicans,NOP,New Orleans,100.5,88.4,12.1,-12.0
0021600496,1610612746,Clippers,LAC,LA,240:00,0.536,0.167,0.14,0.234,0.642,0.531,0.125,0.25,2016-12-30,108.4,134.7,-26.3,1610612745,Rockets,HOU,Houston,134.7,108.4,26.3,-24.0
0021600497,1610612750,Timberwolves,MIN,Minnesota,240:00,0.643,0.273,0.123,0.267,0.595,0.23,0.158,0.212,2016-12-30,130.0,111.9,18.1,1610612749,Bucks,MIL,Milwaukee,111.9,130.0,-18.1,17.0
0021600498,1610612765,Pistons,DET,Detroit,240:00,0.47,0.25,0.185,0.304,0.489,0.284,0.147,0.293,2016-12-30,100.8,102.9,-2.2,1610612737,Hawks,ATL,Atlanta,102.9,100.8,2.2,-7.0
0021600499,1610612759,Spurs,SAS,San Antonio,240:00,0.571,0.321,0.179,0.324,0.494,0.273,0.115,0.051,2016-12-30,115.8,98.7,17.1,1610612757,Trail Blazers,POR,Portland,98.7,115.8,-17.1,16.0
0021600500,1610612755,76ers,PHI,Philadelphia,240:00,0.529,0.46,0.109,0.306,0.53,0.488,0.108,0.275,2016-12-30,123.3,119.6,3.7,1610612743,Nuggets,DEN,Denver,119.6,123.3,-3.7,2.0
0021600501,1610612744,Warriors,GSW,Golden State,240:00,0.565,0.179,0.131,0.121,0.462,0.161,0.101,0.22,2016-12-30,108.4,100.4,8.0,1610612742,Mavericks,DAL,Dallas,100.4,108.4,-8.0,9.0
0021600502,1610612758,Kings,SAC,Sacramento,240:00,0.507,0.389,0.151,0.282,0.603,0.103,0.081,0.3,2016-12-31,113.5,130.3,-16.8,1610612763,Grizzlies,MEM,Memphis,130.3,113.5,16.8,-14.0
